## [iView]
## Converted from:	D:\MatlabFiles\Eyetracking&Matlab\SampleScript\Data\Pilot_CvS_23.idf
## Date:	23.02.2011 12:33:28
## Version:	IDF Converter 3.0.9
## Sample Rate:	1250
## [Run]
## Subject:	test                                                                                                                                                                                                                                                            
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	13-point
## Calibration Area:	1280	1024
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	23258                                                                                                                                                                                                                                                           
## Reversed:	none
## Format:	RIGHT, RAW, DIAMETER, CR, POR, QUALITY, MSG
## 
Time	Type	Trial	R Raw X [px]	R Raw Y [px]	R Dia X [px]	R Dia Y [px]	R CR1 X [px]	R CR1 Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency
533629429808	SMP	5	135.08	48.37	29.00	25.00	142.34	53.09	688.24	457.02	0	1041
533629430609	SMP	5	135.12	48.34	29.00	25.00	142.32	53.09	692.01	453.88	0	1048
533629431408	SMP	5	135.05	48.23	30.00	26.00	142.32	53.09	691.71	449.83	0	1040
533629432209	SMP	5	134.99	48.23	28.00	26.00	142.34	53.10	689.79	448.01	0	1045
533629433006	SMP	5	135.16	48.11	29.00	27.00	142.35	53.11	692.17	443.66	0	1048
533629433809	SMP	5	135.06	48.15	28.00	27.00	142.34	53.11	690.87	442.57	0	1053
533629434608	SMP	5	135.02	48.00	29.00	27.00	142.34	53.11	689.84	438.39	0	1040
533629435409	SMP	5	135.16	47.91	30.00	27.00	142.34	53.11	692.49	433.73	0	1049
533629436208	SMP	5	135.11	47.86	29.00	28.00	142.35	53.13	691.99	430.01	0	1016
533629437007	SMP	5	135.09	47.93	28.00	27.00	142.36	53.13	691.66	429.76	0	1006
533629437806	SMP	5	135.09	47.83	28.00	28.00	142.36	53.14	691.35	427.50	0	1044
533629438609	SMP	5	135.10	47.79	28.00	27.00	142.37	53.18	690.61	424.14	0	1050
533629439408	SMP	5	135.06	47.79	28.00	28.00	142.36	53.17	689.80	422.67	0	1038
533629440208	SMP	5	135.02	47.82	28.00	29.00	142.35	53.21	688.67	421.77	0	1051
533629441008	SMP	5	135.14	47.78	28.00	29.00	142.37	53.21	689.80	420.61	0	1033
533629441807	SMP	5	134.96	47.75	28.00	29.00	142.38	53.23	686.43	419.00	0	1052
533629442608	SMP	5	135.11	47.64	28.00	29.00	142.37	53.26	688.83	414.32	0	1044
533629443409	SMP	5	135.08	47.65	28.00	29.00	142.38	53.30	688.76	411.18	0	1049
533629444208	SMP	5	135.11	47.69	28.00	28.00	142.38	53.37	689.29	409.16	0	1039
533629445008	SMP	5	135.02	47.66	28.00	30.00	142.39	53.36	687.76	407.86	0	1029
533629445806	SMP	5	135.06	47.63	28.00	30.00	142.36	53.42	687.87	405.40	0	998
533629446607	SMP	5	135.02	47.81	28.00	30.00	142.39	53.43	686.52	407.32	0	1056
533629447408	SMP	5	135.06	47.81	29.00	30.00	142.37	53.46	686.88	407.91	0	1041
533629448209	SMP	5	134.99	47.80	28.00	29.00	142.38	53.50	685.92	407.55	0	1049
533629449008	SMP	5	135.12	47.93	28.00	30.00	142.40	53.55	687.36	408.85	0	1040
533629449809	SMP	5	135.08	47.89	28.00	30.00	142.39	53.59	687.78	407.92	0	1040
533629450606	SMP	5	134.94	47.86	28.00	30.00	142.40	53.57	684.55	407.30	0	1043
533629451409	SMP	5	135.09	48.00	28.00	30.00	142.39	53.61	686.93	408.65	0	1053
533629452208	SMP	5	135.07	48.02	28.00	29.00	142.38	53.65	687.24	409.20	0	993
533629453006	SMP	5	135.01	48.00	28.00	29.00	142.39	53.65	686.22	409.27	0	1002
533629453804	SMP	5	135.09	48.05	28.00	29.00	142.38	53.69	687.66	409.54	0	992
533629454605	SMP	5	135.02	48.01	28.00	29.00	142.36	53.72	687.16	408.06	0	1015
533629455407	SMP	5	135.12	48.08	28.00	30.00	142.38	53.70	688.54	408.78	0	1018
533629456205	SMP	5	134.96	48.16	28.00	29.00	142.41	53.72	685.06	410.77	0	1023
533629457005	SMP	5	135.09	48.29	28.00	29.00	142.38	53.72	687.60	415.54	0	1019
533629457806	SMP	5	134.99	48.28	28.00	29.00	142.37	53.74	686.09	416.97	0	1016
533629458605	SMP	5	135.00	48.36	28.00	29.00	142.37	53.75	685.69	419.32	0	1014
533629459405	SMP	5	134.99	48.28	28.00	29.00	142.37	53.75	685.43	418.97	0	1030
533629460204	SMP	5	134.98	48.44	28.00	29.00	142.37	53.73	684.78	422.23	0	1027
533629461005	SMP	5	134.94	48.46	29.00	29.00	142.37	53.75	683.88	424.56	0	1018
533629461805	SMP	5	135.04	48.41	28.00	29.00	142.38	53.77	684.68	424.03	0	1005
533629462606	SMP	5	134.95	48.53	29.00	29.00	142.37	53.77	683.98	426.15	0	1015
533629463405	SMP	5	134.93	48.61	29.00	28.00	142.35	53.79	683.58	428.78	0	1001
533629464206	SMP	5	135.04	48.51	28.00	29.00	142.37	53.77	685.08	428.57	0	1018
533629465004	SMP	5	135.03	48.52	28.00	29.00	142.38	53.79	685.57	428.46	0	1005
533629465805	SMP	5	134.94	48.69	28.00	28.00	142.36	53.79	684.87	431.63	0	1013
533629466605	SMP	5	134.90	48.73	29.00	28.00	142.38	53.83	682.73	433.44	0	1024
533629467405	SMP	5	134.95	48.69	28.00	29.00	142.38	53.80	682.39	434.33	0	1017
533629468206	SMP	5	134.87	48.66	29.00	29.00	142.36	53.83	681.08	433.64	0	1005
533629469005	SMP	5	134.95	48.66	28.00	29.00	142.38	53.83	681.57	432.76	0	1017
533629469804	SMP	5	134.95	48.67	28.00	29.00	142.36	53.81	682.50	432.69	0	1003
533629470605	SMP	5	134.86	48.72	29.00	28.00	142.36	53.81	681.34	433.85	0	1015
533629471404	SMP	5	134.91	48.74	29.00	28.00	142.38	53.85	681.06	434.56	0	1002
533629472206	SMP	5	134.90	48.79	28.00	28.00	142.37	53.85	680.70	435.80	0	1013
533629473004	SMP	5	134.90	48.77	28.00	28.00	142.38	53.86	680.34	436.06	0	1009
533629473806	SMP	5	134.90	48.71	28.00	28.00	142.37	53.85	680.52	435.24	0	1014
533629474605	SMP	5	134.93	48.78	28.00	29.00	142.36	53.85	681.29	435.58	0	1020
533629475405	SMP	5	134.91	48.70	28.00	29.00	142.37	53.86	681.22	434.28	0	1019
533629476205	SMP	5	134.87	48.80	28.00	28.00	142.37	53.87	680.63	435.23	0	1000
533629477005	SMP	5	134.83	48.87	28.00	28.00	142.34	53.87	679.77	437.44	0	1059
533629477806	SMP	5	134.89	48.85	28.00	28.00	142.38	53.87	679.32	438.41	0	1037
533629478607	SMP	5	134.91	48.79	28.00	28.00	142.35	53.86	680.39	438.07	0	1027
533629479405	SMP	5	134.95	48.83	29.00	28.00	142.36	53.89	682.01	437.64	0	1003
533629480205	SMP	5	134.95	48.81	29.00	29.00	142.37	53.92	682.73	436.44	0	1014
533629481005	SMP	5	134.90	48.74	29.00	28.00	142.37	53.89	682.36	434.71	0	1023
533629481805	SMP	5	134.91	48.91	28.00	28.00	142.34	53.91	682.33	436.75	0	1022
533629482605	SMP	5	134.92	48.91	29.00	28.00	142.35	53.90	682.31	438.52	0	1003
533629483405	SMP	5	134.83	48.81	28.00	29.00	142.37	53.88	680.39	437.99	0	1013
533629484205	SMP	5	134.92	48.86	28.00	28.00	142.34	53.90	681.26	438.19	0	1000
533629485005	SMP	5	134.82	48.91	28.00	28.00	142.34	53.92	679.73	438.55	0	1011
533629485804	SMP	5	134.91	48.90	28.00	28.00	142.34	53.89	680.91	439.37	0	1001
533629486605	SMP	5	134.86	48.92	28.00	28.00	142.36	53.92	680.44	439.90	0	1020
533629487405	SMP	5	134.93	48.96	29.00	28.00	142.37	53.91	681.11	441.03	0	1002
533629488205	SMP	5	134.90	48.92	28.00	28.00	142.36	53.93	681.25	440.63	0	1050
533629489005	SMP	5	134.92	48.94	28.00	28.00	142.35	53.91	681.65	440.88	0	1004
533629489805	SMP	5	134.79	48.92	28.00	30.00	142.35	53.94	679.58	440.35	0	1015
533629490605	SMP	5	134.88	48.96	28.00	28.00	142.36	53.91	679.72	440.85	0	1005
533629491405	SMP	5	134.92	48.94	30.00	30.00	142.34	53.92	680.94	441.09	0	1016
533629492204	SMP	5	134.85	48.99	29.00	28.00	142.37	53.95	679.84	441.57	0	1001
533629493005	SMP	5	134.89	49.03	29.00	28.00	142.36	53.94	680.44	442.81	0	1013
533629493805	SMP	5	134.86	48.89	29.00	28.00	142.36	53.94	679.80	440.88	0	1000
533629494605	SMP	5	134.94	48.99	29.00	28.00	142.36	53.93	680.80	441.68	0	1013
533629495404	SMP	5	134.86	48.98	28.00	28.00	142.36	53.95	680.49	441.49	0	1004
533629496205	SMP	5	134.93	49.00	30.00	28.00	142.36	53.95	681.33	441.87	0	1016
533629497004	SMP	5	134.86	48.92	29.00	28.00	142.34	53.93	680.93	441.30	0	1002
533629497805	SMP	5	134.89	49.02	29.00	28.00	142.36	53.95	680.67	441.89	0	1016
533629498605	SMP	5	134.89	49.05	28.00	29.00	142.36	53.94	680.66	443.34	0	1000
533629499405	SMP	5	134.90	49.06	29.00	28.00	142.33	53.95	681.24	444.28	0	1021
533629500204	SMP	5	134.87	49.00	30.00	29.00	142.34	53.96	681.28	443.70	0	1025
533629501005	SMP	5	134.84	49.07	28.00	29.00	142.36	53.94	680.22	444.66	0	1016
533629501805	SMP	5	134.87	48.94	29.00	29.00	142.33	53.98	680.38	441.80	0	1001
533629502605	SMP	5	134.82	48.99	28.00	29.00	142.37	53.96	678.85	441.59	0	1015
533629503405	SMP	5	134.81	49.03	29.00	28.00	142.35	53.93	678.09	442.99	0	1006
533629504210	SMP	5	134.85	48.98	28.00	28.00	142.36	53.94	678.04	442.38	0	1014
533629505004	SMP	5	134.82	49.03	30.00	28.00	142.32	53.97	678.30	442.85	0	1021
533629505804	SMP	5	134.84	49.10	30.00	29.00	142.34	53.99	678.76	443.87	0	1018
533629506604	SMP	5	134.90	49.07	29.00	28.00	142.36	53.97	679.86	444.41	0	1004
533629507406	SMP	5	134.83	49.04	29.00	28.00	142.35	53.98	679.45	444.24	0	1013
533629508205	SMP	5	134.90	49.07	29.00	28.00	142.33	53.98	680.70	444.35	0	1009
533629509005	SMP	5	134.86	49.12	28.00	28.00	142.35	53.98	680.46	445.25	0	1015
533629509804	SMP	5	134.89	49.11	28.00	29.00	142.37	53.98	680.48	445.79	0	1017
533629510605	SMP	5	134.90	49.18	29.00	29.00	142.35	54.01	681.12	446.93	0	1019
533629511406	SMP	5	134.94	49.15	28.00	28.00	142.35	53.98	682.12	447.49	0	999
533629512206	SMP	5	134.88	49.14	29.00	28.00	142.35	54.00	681.85	447.36	0	1013
533629513005	SMP	5	134.90	49.14	28.00	28.00	142.37	53.99	681.39	447.49	0	1007
533629513805	SMP	5	134.89	49.16	28.00	28.00	142.35	53.99	681.36	447.70	0	1015
533629514605	SMP	5	134.96	49.15	29.00	29.00	142.36	54.00	682.47	447.45	0	1020
533629515405	SMP	5	134.92	49.20	28.00	28.00	142.40	54.00	681.95	448.28	0	1016
533629516205	SMP	5	134.96	49.13	29.00	29.00	142.36	54.03	682.99	447.09	0	1004
533629517006	SMP	5	135.03	49.21	28.00	29.00	142.39	54.01	684.56	447.99	0	1020
533629517805	SMP	5	134.92	49.17	29.00	28.00	142.37	54.03	683.46	447.60	0	1000
533629518604	SMP	5	134.94	49.19	28.00	29.00	142.40	54.02	682.75	447.76	0	1015
533629519405	SMP	5	134.94	49.29	30.00	29.00	142.39	54.02	682.09	449.98	0	1028
533629520207	SMP	5	135.00	49.22	28.00	30.00	142.40	54.02	682.76	449.82	0	1017
533629521004	SMP	5	134.95	49.22	29.00	29.00	142.39	54.02	682.74	449.95	0	1003
533629521805	SMP	5	134.98	49.24	28.00	28.00	142.40	54.04	683.06	449.77	0	1017
533629522605	SMP	5	135.04	49.25	29.00	30.00	142.40	54.03	684.32	449.87	0	1020
533629523405	SMP	5	135.01	49.29	30.00	29.00	142.41	54.05	684.49	450.58	0	1019
533629524205	SMP	5	134.91	49.28	30.00	28.00	142.40	54.04	682.87	451.05	0	1004
533629525005	SMP	5	134.98	49.27	28.00	29.00	142.40	54.05	682.87	450.97	0	1013
533629525804	SMP	5	134.95	49.36	29.00	29.00	142.42	54.01	681.88	453.46	0	1007
533629526605	SMP	5	135.03	49.37	28.00	29.00	142.43	54.02	682.84	455.27	0	1058
533629527406	SMP	5	134.96	49.32	28.00	29.00	142.44	54.03	682.20	454.99	0	1013
533629528205	SMP	5	134.92	49.31	28.00	29.00	142.43	54.06	680.75	454.12	0	1014
533629529004	SMP	5	135.01	49.36	29.00	29.00	142.43	54.06	681.77	453.82	0	996
533629529805	SMP	5	135.07	49.37	28.00	29.00	142.44	54.08	683.36	453.74	0	1014
533629530604	SMP	5	135.00	49.37	30.00	29.00	142.45	54.07	683.21	454.17	0	1007
533629531404	SMP	5	135.03	49.37	29.00	29.00	142.43	54.07	684.08	454.51	0	1015
533629532204	SMP	5	135.01	49.38	30.00	29.00	142.43	54.06	683.94	454.84	0	1002
533629533004	SMP	5	134.97	49.31	28.00	29.00	142.45	54.11	682.39	452.73	0	1013
533629533804	SMP	5	135.08	49.34	29.00	29.00	142.44	54.08	684.05	452.33	0	1001
533629534605	SMP	5	135.09	49.38	29.00	29.00	142.47	54.11	684.61	452.29	0	1018
533629535405	SMP	5	135.02	49.36	28.00	29.00	142.48	54.13	683.60	451.63	0	1004
533629536205	SMP	5	135.01	49.35	29.00	29.00	142.48	54.09	682.66	452.17	0	1013
533629537004	SMP	5	135.04	49.38	29.00	29.00	142.50	54.11	681.88	452.59	0	1001
533629537804	SMP	5	135.12	49.33	29.00	29.00	142.49	54.14	683.18	451.28	0	1015
533629538604	SMP	5	135.06	49.43	30.00	29.00	142.51	54.15	682.93	452.00	0	1019
533629539405	SMP	5	135.07	49.40	29.00	29.00	142.51	54.11	682.86	452.79	0	1019
533629540204	SMP	5	135.11	49.41	30.00	29.00	142.50	54.15	683.79	452.80	0	1003
533629541005	SMP	5	135.13	49.43	29.00	29.00	142.53	54.14	684.19	453.40	0	1014
533629541805	SMP	5	135.19	49.48	29.00	28.00	142.54	54.13	685.52	454.84	0	999
533629542604	SMP	5	135.11	49.52	29.00	29.00	142.55	54.17	684.88	455.89	0	1014
533629543403	SMP	5	135.23	49.48	29.00	29.00	142.52	54.17	687.05	455.86	0	1005
533629544205	SMP	5	135.17	49.37	29.00	29.00	142.55	54.17	686.47	453.22	0	1017
533629545004	SMP	5	135.31	49.55	29.00	29.00	142.55	54.15	689.62	455.88	0	997
533629545804	SMP	5	135.15	49.51	30.00	29.00	142.56	54.18	687.07	455.63	0	1018
533629546604	SMP	5	135.30	49.50	29.00	29.00	142.57	54.16	689.07	456.09	0	1003
533629547404	SMP	5	135.20	49.53	29.00	28.00	142.58	54.19	687.44	456.51	0	1014
533629548204	SMP	5	135.31	49.47	29.00	29.00	142.59	54.17	688.72	455.50	0	1005
533629549005	SMP	5	135.24	49.53	29.00	29.00	142.58	54.19	688.49	455.62	0	1014
533629549804	SMP	5	135.24	49.45	29.00	29.00	142.60	54.17	687.51	454.72	0	1002
533629550604	SMP	5	135.24	49.42	29.00	29.00	142.60	54.19	687.02	452.91	0	1014
533629551405	SMP	5	135.29	49.43	29.00	29.00	142.59	54.20	687.62	451.85	0	1002
533629552206	SMP	5	135.27	49.52	29.00	29.00	142.62	54.17	687.58	453.61	0	1009
533629553004	SMP	5	135.26	49.53	29.00	29.00	142.60	54.19	687.63	454.98	0	1006
533629553805	SMP	5	135.29	49.53	30.00	29.00	142.59	54.23	688.32	455.21	0	1014
533629554604	SMP	5	135.38	49.51	29.00	29.00	142.64	54.21	689.52	455.06	0	1015
533629555411	SMP	5	135.29	49.55	29.00	29.00	142.62	54.26	689.24	454.40	0	1015
533629556205	SMP	5	135.28	49.61	29.00	29.00	142.62	54.23	688.71	455.77	0	1016
533629557005	SMP	5	135.37	49.60	29.00	29.00	142.62	54.25	689.73	456.20	0	1004
533629557805	SMP	5	135.31	49.53	29.00	29.00	142.64	54.24	688.91	455.49	0	1013
533629558603	SMP	5	135.35	49.64	29.00	29.00	142.63	54.27	689.60	456.21	0	1002
533629559404	SMP	5	135.38	49.62	29.00	28.00	142.64	54.22	690.45	457.23	0	1016
533629560204	SMP	5	135.39	49.58	29.00	29.00	142.64	54.27	691.11	456.42	0	1019
533629561004	SMP	5	135.40	49.56	29.00	29.00	142.65	54.28	691.82	455.18	0	1017
533629561804	SMP	5	135.44	49.61	29.00	29.00	142.66	54.25	692.68	455.64	0	1005
533629562604	SMP	5	135.44	49.67	29.00	29.00	142.66	54.25	693.16	457.27	0	1015
533629563403	SMP	5	135.35	49.53	29.00	29.00	142.66	54.31	691.59	453.96	0	1001
533629564204	SMP	5	135.36	49.60	29.00	29.00	142.67	54.33	690.43	453.53	0	1015
533629565003	SMP	5	135.45	49.63	29.00	28.00	142.67	54.31	691.30	453.81	0	1001
533629565804	SMP	5	135.40	49.60	29.00	29.00	142.68	54.32	690.85	453.38	0	1018
533629566604	SMP	5	135.40	49.73	30.00	28.00	142.69	54.35	690.88	455.47	0	1004
533629567405	SMP	5	135.48	49.60	30.00	29.00	142.72	54.36	691.65	454.10	0	1014
533629568204	SMP	5	135.42	49.61	29.00	29.00	142.70	54.34	691.11	453.63	0	999
533629569005	SMP	5	135.46	49.62	29.00	29.00	142.72	54.38	691.31	452.64	0	1014
533629569805	SMP	5	135.36	49.69	29.00	29.00	142.71	54.38	689.43	453.17	0	998
533629570604	SMP	5	135.45	49.58	29.00	29.00	142.73	54.37	689.54	451.95	0	1018
533629571403	SMP	5	135.45	49.63	29.00	29.00	142.73	54.40	689.92	451.41	0	1002
533629572205	SMP	5	135.51	49.68	29.00	29.00	142.71	54.33	692.00	453.60	0	1011
533629573005	SMP	5	135.40	49.72	29.00	28.00	142.69	54.42	691.55	453.77	0	998
533629573804	SMP	5	135.45	49.68	29.00	29.00	142.71	54.47	691.55	452.56	0	1014
533629574603	SMP	5	135.41	49.67	29.00	29.00	142.68	54.42	691.15	452.43	0	1004
533629575404	SMP	5	135.25	49.68	29.00	28.00	142.64	54.46	688.09	451.30	0	1014
533629576203	SMP	5	135.32	49.73	29.00	29.00	142.64	54.51	687.93	450.73	0	1037
533629577005	SMP	5	135.09	49.73	30.00	30.00	142.57	54.55	683.77	449.90	0	1029
533629577804	SMP	5	135.04	49.81	28.00	29.00	142.55	54.56	681.13	450.52	0	1001
533629578604	SMP	5	134.98	49.85	30.00	28.00	142.54	54.66	678.56	450.09	0	1019
533629579406	SMP	5	134.78	49.88	29.00	29.00	142.51	54.66	672.31	450.42	0	1018
533629580204	SMP	5	134.70	49.85	29.00	29.00	142.50	54.70	667.13	449.34	0	1016
533629581004	SMP	5	134.55	49.99	29.00	29.00	142.50	54.70	660.84	451.32	0	1002
533629581804	SMP	5	134.52	50.07	29.00	28.00	142.47	54.71	658.79	454.91	0	1037
533629582604	SMP	5	134.32	50.17	29.00	28.00	142.38	54.73	654.86	458.58	0	1010
533629583405	SMP	5	134.17	50.16	29.00	29.00	142.35	54.71	649.29	460.47	0	1017
533629584203	SMP	5	134.04	50.23	29.00	29.00	142.26	54.73	645.84	462.55	0	1002
533629585005	SMP	5	134.01	50.31	29.00	29.00	142.18	54.74	645.59	464.96	0	1013
533629585804	SMP	5	133.78	50.33	29.00	28.00	142.05	54.75	643.64	466.87	0	1019
533629586604	SMP	5	133.68	50.39	29.00	29.00	141.98	54.77	641.82	468.63	0	1020
533629587405	SMP	5	133.61	50.45	29.00	29.00	141.89	54.79	641.28	470.51	0	1000
533629588206	SMP	5	133.50	50.46	29.00	29.00	141.85	54.80	639.56	471.48	0	1014
533629589003	SMP	5	133.47	50.55	29.00	29.00	141.82	54.82	638.46	473.38	0	1001
533629589803	SMP	5	133.37	50.55	29.00	28.00	141.80	54.84	636.04	474.20	0	1013
533629590603	SMP	5	133.35	50.56	29.00	29.00	141.76	54.84	635.01	474.99	0	998
533629591404	SMP	5	133.37	50.59	29.00	29.00	141.70	54.86	635.96	475.57	0	1011
533629592203	SMP	5	133.30	50.56	29.00	29.00	141.72	54.85	634.99	475.37	0	1005
533629593003	SMP	5	133.33	50.60	29.00	30.00	141.74	54.87	634.81	475.55	0	1017
533629593804	SMP	5	133.28	50.61	29.00	29.00	141.75	54.86	633.36	475.89	0	1000
533629594604	SMP	5	133.24	50.62	29.00	29.00	141.69	54.86	632.68	476.44	0	1013
533629595403	SMP	5	133.26	50.61	29.00	29.00	141.69	54.84	632.86	477.07	0	998
533629596204	SMP	5	133.22	50.58	29.00	29.00	141.71	54.87	631.93	476.50	0	1012
533629597004	SMP	5	133.27	50.64	29.00	29.00	141.70	54.86	632.31	476.98	0	1018
533629597804	SMP	5	133.29	50.69	29.00	29.00	141.70	54.85	633.00	478.60	0	1015
533629598604	SMP	5	133.25	50.70	29.00	29.00	141.72	54.84	632.56	480.30	0	1015
533629599404	SMP	5	133.30	50.64	29.00	29.00	141.67	54.82	634.21	480.80	0	1001
533629600204	SMP	5	133.29	50.59	29.00	29.00	141.70	54.84	634.39	479.25	0	1014
533629601004	SMP	5	133.32	50.64	29.00	29.00	141.72	54.82	634.70	479.24	0	1004
533629601804	SMP	5	133.38	50.67	29.00	28.00	141.70	54.83	636.63	479.69	0	1016
533629602603	SMP	5	133.35	50.64	29.00	29.00	141.70	54.79	637.16	480.48	0	1003
533629603405	SMP	5	133.33	50.60	29.00	29.00	141.72	54.82	636.76	479.98	0	1012
533629604203	SMP	5	133.35	50.70	29.00	29.00	141.74	54.81	636.36	481.20	0	1000
533629605004	SMP	5	133.33	50.64	30.00	29.00	141.75	54.82	635.15	480.90	0	1015
533629605804	SMP	5	133.44	50.54	29.00	29.00	141.71	54.79	637.62	479.16	0	1008
533629606604	SMP	5	133.41	50.65	29.00	29.00	141.76	54.80	637.48	480.22	0	1015
533629607404	SMP	5	133.35	50.61	30.00	29.00	141.76	54.79	636.38	480.02	0	1033
533629608204	SMP	5	133.48	50.60	29.00	29.00	141.77	54.80	638.12	479.74	0	1016
533629609004	SMP	5	133.45	50.60	29.00	29.00	141.78	54.82	637.97	479.13	0	1017
533629609804	SMP	5	133.41	50.58	29.00	29.00	141.78	54.79	637.60	478.59	0	1022
533629610605	SMP	5	133.40	50.52	29.00	29.00	141.81	54.80	636.33	477.09	0	1005
533629611404	SMP	5	133.39	50.52	29.00	29.00	141.84	54.84	634.22	475.29	0	1012
533629612204	SMP	5	133.39	50.66	29.00	29.00	141.85	54.82	633.01	477.62	0	1013
533629613004	SMP	5	133.37	50.57	29.00	29.00	141.86	54.81	631.87	477.23	0	1001
533629613803	SMP	5	133.48	50.61	29.00	29.00	141.85	54.80	633.41	478.62	0	1016
533629614603	SMP	5	133.50	50.65	29.00	29.00	141.83	54.82	635.91	479.64	0	1011
533629615403	SMP	5	133.47	50.65	29.00	29.00	141.86	54.82	636.01	479.99	0	1029
533629616203	SMP	5	133.47	50.59	29.00	29.00	141.87	54.82	636.10	479.44	0	1023
533629617004	SMP	5	133.44	50.68	29.00	29.00	141.88	54.84	634.64	479.98	0	1015
533629617805	SMP	5	133.47	50.68	29.00	29.00	141.88	54.82	634.14	480.78	0	1001
533629618605	SMP	5	133.49	50.61	29.00	29.00	141.86	54.84	634.93	479.75	0	1017
533629619403	SMP	5	133.56	50.68	29.00	29.00	141.87	54.84	636.95	480.30	0	1008
533629620204	SMP	5	133.43	50.59	29.00	29.00	141.87	54.83	635.43	479.02	0	1014
533629621003	SMP	5	133.46	50.69	29.00	29.00	141.86	54.84	635.48	479.75	0	1019
533629621804	SMP	5	133.45	50.59	29.00	29.00	141.86	54.83	634.72	479.01	0	1016
533629622604	SMP	5	133.51	50.68	29.00	29.00	141.89	54.86	635.03	479.45	0	1001
533629623404	SMP	5	133.45	50.69	29.00	29.00	141.86	54.85	635.05	480.32	0	1017
533629624203	SMP	5	133.51	50.65	29.00	29.00	141.87	54.86	635.79	479.74	0	1000
533629625004	SMP	5	133.42	50.61	30.00	29.00	141.87	54.86	634.70	478.64	0	1015
533629625804	SMP	5	133.43	50.67	29.00	29.00	141.88	54.86	633.52	478.65	0	1030
533629626604	SMP	5	133.38	50.72	30.00	29.00	141.88	54.86	631.68	479.94	0	1027
533629627404	SMP	5	133.44	50.67	29.00	29.00	141.88	54.88	631.65	479.69	0	1028
533629628204	SMP	5	133.45	50.60	30.00	29.00	141.88	54.86	632.18	478.45	0	1021
533629629004	SMP	5	133.46	50.67	30.00	30.00	141.89	54.85	632.68	478.98	0	1003
533629629804	SMP	5	133.50	50.73	29.00	29.00	141.90	54.86	633.88	480.07	0	1013
533629630603	SMP	5	133.48	50.71	29.00	29.00	141.88	54.87	634.58	480.78	0	998
533629631404	SMP	5	133.51	50.71	29.00	29.00	141.89	54.87	635.43	481.20	0	1015
533629632204	SMP	5	133.47	50.68	30.00	30.00	141.91	54.87	634.81	480.61	0	1003
533629633004	SMP	5	133.52	50.57	30.00	30.00	141.90	54.91	635.14	476.59	0	1015
533629633804	SMP	5	133.47	50.57	29.00	29.00	141.89	54.90	634.68	474.60	0	1000
533629634604	SMP	5	133.54	50.66	29.00	30.00	141.93	54.89	634.97	475.52	0	1013
533629635403	SMP	5	133.54	50.72	29.00	29.00	141.90	54.90	635.81	477.59	0	1015
533629636204	SMP	5	133.50	50.67	29.00	29.00	141.92	54.90	635.17	478.08	0	1014
533629637004	SMP	5	133.58	50.69	30.00	29.00	141.93	54.88	636.01	478.88	0	1008
533629637803	SMP	5	133.58	50.70	29.00	29.00	141.94	54.90	636.27	479.05	0	1018
533629638604	SMP	5	133.50	50.74	29.00	29.00	141.97	54.91	634.54	479.57	0	999
533629639403	SMP	5	133.52	50.81	29.00	29.00	141.95	54.90	633.90	481.69	0	1012
533629640202	SMP	5	133.53	50.74	30.00	30.00	141.97	54.90	633.08	481.69	0	1003
533629641003	SMP	5	133.62	50.79	29.00	29.00	142.00	54.92	634.08	482.15	0	1020
533629641802	SMP	5	133.59	50.72	30.00	29.00	142.01	54.90	634.31	481.42	0	1024
533629642604	SMP	5	133.52	50.77	29.00	29.00	141.98	54.91	633.54	481.43	0	1015
533629643404	SMP	5	133.56	50.77	29.00	29.00	142.02	54.91	632.88	481.64	0	1000
533629644203	SMP	5	133.65	50.82	29.00	30.00	142.02	54.92	634.03	482.43	0	1015
533629645004	SMP	5	133.57	50.75	30.00	29.00	142.08	54.93	632.06	481.96	0	1011
533629645802	SMP	5	133.53	50.79	29.00	29.00	142.05	54.93	630.82	481.80	0	1039
533629646604	SMP	5	133.66	50.78	29.00	29.00	142.04	54.92	632.96	481.85	0	1001
533629647403	SMP	5	133.55	50.77	29.00	29.00	142.05	54.92	631.28	481.69	0	1016
533629648202	SMP	5	133.63	50.80	29.00	30.00	142.07	54.93	632.33	482.15	0	1001
533629649004	SMP	5	133.61	50.75	30.00	29.00	142.06	54.91	632.38	481.74	0	1013
533629649802	SMP	5	133.59	50.79	29.00	29.00	142.11	54.93	630.94	481.78	0	1005
533629650603	SMP	5	133.54	50.70	29.00	29.00	142.09	54.94	629.46	480.02	0	1014
533629651403	SMP	5	133.57	50.77	29.00	31.00	142.13	54.94	628.03	480.00	0	1002
533629652203	SMP	5	133.58	50.84	29.00	28.00	142.16	54.94	626.81	481.58	0	1012
533629653003	SMP	5	133.66	50.77	30.00	29.00	142.14	54.96	628.37	480.82	0	1002
533629653804	SMP	5	133.64	50.82	29.00	29.00	142.18	54.96	628.43	481.52	0	1017
533629654606	SMP	5	133.63	50.78	30.00	29.00	142.17	54.94	628.40	481.35	0	1005
533629655405	SMP	5	133.61	50.78	29.00	29.00	142.17	54.98	627.83	480.47	0	1010
